URL,TrackingPrice,1
https://www.amazon.co.uk/Razer-Seiren-Mini-Streaming-Microphone/dp/B08HH3FTYT/ref=pd_ybh_a_3?_encoding=UTF8&psc=1&refRID=7BE78J8TSKAPJ658FP3Q,50.34,
https://www.amazon.co.uk/Elgato-Wave-Microphone-Anti-Clipping-Technology/dp/B088HHWC47/?_encoding=UTF8&pd_rd_w=QkOij&pf_rd_p=3d6f73e3-59a0-49fa-adae-5548adbb7b98&pf_rd_r=52XJB84WZBT6BG6Z3AAN&pd_rd_r=a7f4f650-0ea5-4f72-b03c-7e7da1d79568&pd_rd_wg=uZTfF&ref_=pd_gw_ci_mcx_mr_hp_d,107.99,0
https://www.amazon.co.uk/TONOR-Microphone-Condenser-Recording-Podcasting/dp/B07W6ZZZWK/?_encoding=UTF8&pd_rd_w=QkOij&pf_rd_p=3d6f73e3-59a0-49fa-adae-5548adbb7b98&pf_rd_r=52XJB84WZBT6BG6Z3AAN&pd_rd_r=a7f4f650-0ea5-4f72-b03c-7e7da1d79568&pd_rd_wg=uZTfF&ref_=pd_gw_ci_mcx_mr_hp_d,42.99,0
https://www.amazon.co.uk/Blue-Microphones-Snowball-iCE-Microphone/dp/B014PYGTUQ/?_encoding=UTF8&pd_rd_w=QkOij&pf_rd_p=3d6f73e3-59a0-49fa-adae-5548adbb7b98&pf_rd_r=52XJB84WZBT6BG6Z3AAN&pd_rd_r=a7f4f650-0ea5-4f72-b03c-7e7da1d79568&pd_rd_wg=uZTfF&ref_=pd_gw_ci_mcx_mr_hp_d,50,0
https://www.amazon.co.uk/TONOR-Microphone-Condenser-Computer-Recording/dp/B07NMJ84FW/?_encoding=UTF8&pd_rd_w=QkOij&pf_rd_p=3d6f73e3-59a0-49fa-adae-5548adbb7b98&pf_rd_r=52XJB84WZBT6BG6Z3AAN&pd_rd_r=a7f4f650-0ea5-4f72-b03c-7e7da1d79568&pd_rd_wg=uZTfF&ref_=pd_gw_ci_mcx_mr_hp_d,69.99,0
https://www.amazon.co.uk/Razer-Digital-Microphone-Headphone-Amplifier/dp/B076TQ7KKJ/?_encoding=UTF8&pd_rd_w=QkOij&pf_rd_p=3d6f73e3-59a0-49fa-adae-5548adbb7b98&pf_rd_r=52XJB84WZBT6BG6Z3AAN&pd_rd_r=a7f4f650-0ea5-4f72-b03c-7e7da1d79568&pd_rd_wg=uZTfF&ref_=pd_gw_ci_mcx_mr_hp_d,88,0
https://www.amazon.co.uk/Blue-Yeti-Premium-Recording-Streaming/dp/B07DTTGZ7M/?_encoding=UTF8&pd_rd_w=QkOij&pf_rd_p=3d6f73e3-59a0-49fa-adae-5548adbb7b98&pf_rd_r=52XJB84WZBT6BG6Z3AAN&pd_rd_r=a7f4f650-0ea5-4f72-b03c-7e7da1d79568&pd_rd_wg=uZTfF&ref_=pd_gw_ci_mcx_mr_hp_d,80,0
